,team,opponent,made,x,y,num,player,points,shot_type,date,venue,made_points
6586,UE,ADU,0,-66,79,23,A. Pasaol,3,jump shot,2018.11.10,SAC,0
6587,UE,ADU,0,-64,44,1,C. Conner,3,jump shot,2018.11.10,SAC,0
6588,UE,ADU,1,-53,20,9,J. Varilla,2,jump shot,2018.11.10,SAC,2
6589,UE,ADU,1,-4,-2,9,J. Varilla,2,lay up,2018.11.10,SAC,2
6592,UE,ADU,1,-52,52,23,A. Pasaol,3,jump shot,2018.11.10,SAC,3
6593,UE,ADU,0,68,20,18,P. Manalang,3,jump shot,2018.11.10,SAC,0
6595,UE,ADU,1,35,34,21,W. Bartolome,2,jump shot,2018.11.10,SAC,2
6596,UE,ADU,0,3,-1,18,P. Manalang,2,jump shot,2018.11.10,SAC,0
6597,UE,ADU,0,-2,2,21,W. Bartolome,2,jump shot,2018.11.10,SAC,0
6598,UE,ADU,1,20,32,21,W. Bartolome,2,jump shot,2018.11.10,SAC,2
6599,UE,ADU,0,32,-7,21,W. Bartolome,2,jump shot,2018.11.10,SAC,0
6600,UE,ADU,0,-70,2,23,A. Pasaol,3,jump shot,2018.11.10,SAC,0
6601,UE,ADU,0,-6,80,23,A. Pasaol,3,jump shot,2018.11.10,SAC,0
6602,UE,ADU,0,-15,1,23,A. Pasaol,2,jump shot,2018.11.10,SAC,0
6603,UE,ADU,0,4,-6,23,A. Pasaol,2,jump shot,2018.11.10,SAC,0
6604,UE,ADU,0,20,28,23,A. Pasaol,2,jump shot,2018.11.10,SAC,0
6605,UE,ADU,1,-22,11,18,P. Manalang,2,jump shot,2018.11.10,SAC,2
6607,UE,ADU,0,46,65,23,A. Pasaol,3,jump shot,2018.11.10,SAC,0
6608,UE,ADU,0,12,3,26,J. Cullar,2,jump shot,2018.11.10,SAC,0
6609,UE,ADU,1,-3,3,18,P. Manalang,2,lay up,2018.11.10,SAC,2
6610,UE,ADU,1,72,-3,23,A. Pasaol,3,jump shot,2018.11.10,SAC,3
6611,UE,ADU,1,56,62,23,A. Pasaol,3,jump shot,2018.11.10,SAC,3
6612,UE,ADU,1,-5,7,23,A. Pasaol,2,jump shot,2018.11.10,SAC,2
6613,UE,ADU,0,70,-2,23,A. Pasaol,3,jump shot,2018.11.10,SAC,0
6614,UE,ADU,1,0,2,23,A. Pasaol,2,lay up,2018.11.10,SAC,2
6615,UE,ADU,0,1,9,18,P. Manalang,2,jump shot,2018.11.10,SAC,0
6617,UE,ADU,0,-15,16,18,P. Manalang,2,jump shot,2018.11.10,SAC,0
6618,UE,ADU,0,-2,2,23,A. Pasaol,2,jump shot,2018.11.10,SAC,0
6619,UE,ADU,0,-8,2,18,P. Manalang,2,jump shot,2018.11.10,SAC,0
6620,UE,ADU,0,2,14,21,W. Bartolome,2,jump shot,2018.11.10,SAC,0
6621,UE,ADU,0,-58,59,26,J. Cullar,3,jump shot,2018.11.10,SAC,0
6622,UE,ADU,0,72,2,9,J. Varilla,3,jump shot,2018.11.10,SAC,0
6625,UE,ADU,0,31,3,9,J. Varilla,2,jump shot,2018.11.10,SAC,0
6626,UE,ADU,1,-24,14,21,W. Bartolome,2,jump shot,2018.11.10,SAC,2
6627,UE,ADU,0,-4,3,18,P. Manalang,2,jump shot,2018.11.10,SAC,0
6629,UE,ADU,0,71,23,23,A. Pasaol,3,jump shot,2018.11.10,SAC,0
6630,UE,ADU,1,-41,69,18,P. Manalang,3,jump shot,2018.11.10,SAC,3
6631,UE,ADU,0,43,67,18,P. Manalang,3,jump shot,2018.11.10,SAC,0
6632,UE,ADU,1,-3,3,23,A. Pasaol,2,lay up,2018.11.10,SAC,2
6633,UE,ADU,1,-3,-3,26,J. Cullar,2,lay up,2018.11.10,SAC,2
6634,UE,ADU,0,-61,48,18,P. Manalang,3,jump shot,2018.11.10,SAC,0
6635,UE,ADU,1,-20,17,26,J. Cullar,2,jump shot,2018.11.10,SAC,2
6636,UE,ADU,0,-2,3,23,A. Pasaol,2,jump shot,2018.11.10,SAC,0
6637,UE,ADU,0,63,70,23,A. Pasaol,3,jump shot,2018.11.10,SAC,0
6638,UE,ADU,1,3,25,18,P. Manalang,2,jump shot,2018.11.10,SAC,2
6639,UST,UP,0,-54,61,8,K. Zamora,3,jump shot,2018.11.10,SAC,0
6640,UST,UP,1,-5,1,27,C. Cansino,2,jump shot,2018.11.10,SAC,2
6641,UST,UP,0,-46,66,6,M. Lee,3,jump shot,2018.11.10,SAC,0
6642,UST,UP,1,71,0,6,M. Lee,3,jump shot,2018.11.10,SAC,3
6643,UST,UP,0,8,2,27,C. Cansino,2,jump shot,2018.11.10,SAC,0
6644,UST,UP,0,-21,3,11,E. Caunan,2,jump shot,2018.11.10,SAC,0
6645,UST,UP,1,5,0,13,Z. Huang,2,jump shot,2018.11.10,SAC,2
6646,UST,UP,1,-1,75,5,R. Subido,3,jump shot,2018.11.10,SAC,3
6647,UST,UP,1,16,38,26,G. Mahinay,2,jump shot,2018.11.10,SAC,2
6648,UST,UP,0,-52,78,6,M. Lee,3,jump shot,2018.11.10,SAC,0
6649,UST,UP,0,-49,57,5,R. Subido,3,jump shot,2018.11.10,SAC,0
6650,UST,UP,1,-21,28,11,E. Caunan,2,jump shot,2018.11.10,SAC,2
6651,UST,UP,1,5,1,2,I. Batalier,2,jump shot,2018.11.10,SAC,2
6652,UST,UP,1,-8,2,7,J. Marcos,2,lay up,2018.11.10,SAC,2
6653,UST,UP,0,8,3,5,R. Subido,2,jump shot,2018.11.10,SAC,0
6655,UST,UP,1,44,71,6,M. Lee,3,jump shot,2018.11.10,SAC,3
6656,UST,UP,1,12,81,5,R. Subido,3,jump shot,2018.11.10,SAC,3
6657,UST,UP,0,44,63,5,R. Subido,3,jump shot,2018.11.10,SAC,0
6658,UST,UP,0,7,22,6,M. Lee,2,jump shot,2018.11.10,SAC,0
6659,UST,UP,1,68,-2,6,M. Lee,3,jump shot,2018.11.10,SAC,3
6660,UST,UP,1,66,36,6,M. Lee,3,jump shot,2018.11.10,SAC,3
6661,UST,UP,0,-57,46,6,M. Lee,3,jump shot,2018.11.10,SAC,0
6662,UST,UP,0,-11,0,26,G. Mahinay,2,jump shot,2018.11.10,SAC,0
6663,UST,UP,0,-8,3,13,Z. Huang,2,jump shot,2018.11.10,SAC,0
6664,UST,UP,0,7,1,26,G. Mahinay,2,jump shot,2018.11.10,SAC,0
6665,UST,UP,0,-72,-8,6,M. Lee,3,jump shot,2018.11.10,SAC,0
6666,UST,UP,0,29,72,8,K. Zamora,3,jump shot,2018.11.10,SAC,0
6667,UST,UP,0,-64,60,5,R. Subido,3,jump shot,2018.11.10,SAC,0
6668,UST,UP,1,11,0,5,R. Subido,2,jump shot,2018.11.10,SAC,2
6670,UST,UP,0,-8,3,7,J. Marcos,2,jump shot,2018.11.10,SAC,0
6671,UST,UP,0,-23,77,7,J. Marcos,3,jump shot,2018.11.10,SAC,0
6672,UST,UP,0,6,7,5,R. Subido,2,jump shot,2018.11.10,SAC,0
6674,UST,UP,0,36,11,26,G. Mahinay,2,jump shot,2018.11.10,SAC,0
6675,UST,UP,0,-3,21,26,G. Mahinay,2,jump shot,2018.11.10,SAC,0
6676,UST,UP,0,8,2,26,G. Mahinay,2,jump shot,2018.11.10,SAC,0
6677,UST,UP,0,35,4,13,Z. Huang,2,jump shot,2018.11.10,SAC,0
6678,UST,UP,0,11,-1,26,G. Mahinay,2,jump shot,2018.11.10,SAC,0
6679,UST,UP,0,25,71,5,R. Subido,3,jump shot,2018.11.10,SAC,0
6680,UST,UP,1,72,-6,6,M. Lee,3,jump shot,2018.11.10,SAC,3
6681,UST,UP,1,49,65,5,R. Subido,3,jump shot,2018.11.10,SAC,3
6682,UST,UP,0,-9,-4,26,G. Mahinay,2,jump shot,2018.11.10,SAC,0
6683,UST,UP,1,5,9,2,I. Batalier,2,jump shot,2018.11.10,SAC,2
6684,UST,UP,0,27,-1,5,R. Subido,2,jump shot,2018.11.10,SAC,0
6685,UST,UP,0,4,81,2,I. Batalier,3,jump shot,2018.11.10,SAC,0
6686,UST,UP,0,29,0,2,I. Batalier,2,jump shot,2018.11.10,SAC,0
6687,UST,UP,1,66,35,5,R. Subido,3,jump shot,2018.11.10,SAC,3
6688,UST,UP,0,25,55,13,Z. Huang,2,jump shot,2018.11.10,SAC,0
6689,UST,UP,1,-47,64,6,M. Lee,3,jump shot,2018.11.10,SAC,3
6690,UST,UP,0,60,51,8,K. Zamora,3,jump shot,2018.11.10,SAC,0
6691,UST,UP,0,-3,34,13,Z. Huang,2,jump shot,2018.11.10,SAC,0
6692,UST,UP,0,-40,59,6,M. Lee,3,jump shot,2018.11.10,SAC,0
6693,UST,UP,0,-6,73,5,R. Subido,3,jump shot,2018.11.10,SAC,0
6694,UST,UP,0,-72,-6,6,M. Lee,3,jump shot,2018.11.10,SAC,0
6695,UST,UP,0,18,-1,6,M. Lee,2,jump shot,2018.11.10,SAC,0
6696,UST,UP,0,42,65,8,K. Zamora,3,jump shot,2018.11.10,SAC,0
6697,UST,UP,0,-64,51,8,K. Zamora,3,jump shot,2018.11.10,SAC,0
6698,UST,UP,1,-64,42,6,M. Lee,3,jump shot,2018.11.10,SAC,3
6699,UST,UP,0,2,7,5,R. Subido,2,jump shot,2018.11.10,SAC,0
6700,UST,UP,0,48,57,5,R. Subido,3,jump shot,2018.11.10,SAC,0
6701,UST,UP,0,-31,71,5,R. Subido,3,jump shot,2018.11.10,SAC,0
6702,UST,UP,1,-4,85,2,I. Batalier,3,jump shot,2018.11.10,SAC,3
6703,UST,UP,0,-10,87,6,M. Lee,3,jump shot,2018.11.10,SAC,0
6704,UST,UP,0,39,73,5,R. Subido,3,jump shot,2018.11.10,SAC,0
6705,UST,UP,1,-10,-1,6,M. Lee,2,lay up,2018.11.10,SAC,2
6706,UST,UP,0,59,63,6,M. Lee,3,jump shot,2018.11.10,SAC,0
6707,UP,UST,0,15,8,10,D. Murrell,2,jump shot,2018.11.10,SAC,0
6708,UP,UST,1,9,0,0,B. Akhuetie,2,jump shot,2018.11.10,SAC,2
6709,UP,UST,0,-7,0,0,B. Akhuetie,2,jump shot,2018.11.10,SAC,0
6710,UP,UST,0,-5,1,13,J. Manzo,2,jump shot,2018.11.10,SAC,0
6711,UP,UST,1,3,0,17,F. Jaboneta,2,jump shot,2018.11.10,SAC,2
6712,UP,UST,0,56,50,18,P. Desiderio,3,jump shot,2018.11.10,SAC,0
6713,UP,UST,1,-1,6,18,P. Desiderio,2,lay up,2018.11.10,SAC,2
6714,UP,UST,1,5,3,18,P. Desiderio,2,jump shot,2018.11.10,SAC,2
6715,UP,UST,1,9,-3,6,Ja. Gomez de Liaño,2,jump shot,2018.11.10,SAC,2
6716,UP,UST,0,-57,56,13,J. Manzo,3,jump shot,2018.11.10,SAC,0
6718,UP,UST,0,-21,45,1,Ju. Gomez de Liaño,2,jump shot,2018.11.10,SAC,0
6720,UP,UST,1,53,54,18,P. Desiderio,3,jump shot,2018.11.10,SAC,3
6721,UP,UST,0,-14,25,18,P. Desiderio,2,jump shot,2018.11.10,SAC,0
6722,UP,UST,1,10,71,1,Ju. Gomez de Liaño,3,jump shot,2018.11.10,SAC,3
6723,UP,UST,1,-54,57,1,Ju. Gomez de Liaño,3,jump shot,2018.11.10,SAC,3
6724,UP,UST,0,-52,63,1,Ju. Gomez de Liaño,3,jump shot,2018.11.10,SAC,0
6725,UP,UST,0,-57,54,1,Ju. Gomez de Liaño,3,jump shot,2018.11.10,SAC,0
6726,UP,UST,1,1,10,18,P. Desiderio,2,lay up,2018.11.10,SAC,2
6727,UP,UST,0,8,82,18,P. Desiderio,3,jump shot,2018.11.10,SAC,0
6728,UP,UST,1,-1,2,0,B. Akhuetie,2,jump shot,2018.11.10,SAC,2
6729,UP,UST,0,-3,-2,18,P. Desiderio,2,jump shot,2018.11.10,SAC,0
6731,UP,UST,1,7,-3,10,D. Murrell,2,jump shot,2018.11.10,SAC,2
6732,UP,UST,1,9,5,0,B. Akhuetie,2,jump shot,2018.11.10,SAC,2
6733,UP,UST,1,-3,1,1,Ju. Gomez de Liaño,2,lay up,2018.11.10,SAC,2
6734,UP,UST,1,-7,42,10,D. Murrell,2,jump shot,2018.11.10,SAC,2
6735,UP,UST,1,-1,0,18,P. Desiderio,2,jump shot,2018.11.10,SAC,2
6736,UP,UST,1,-3,2,10,D. Murrell,2,jump shot,2018.11.10,SAC,2
6737,UP,UST,0,0,10,0,B. Akhuetie,2,jump shot,2018.11.10,SAC,0
6738,UP,UST,1,2,5,18,P. Desiderio,2,jump shot,2018.11.10,SAC,2
6739,UP,UST,0,-70,-3,1,Ju. Gomez de Liaño,3,jump shot,2018.11.10,SAC,0
6740,UP,UST,0,-1,8,17,F. Jaboneta,2,jump shot,2018.11.10,SAC,0
6741,UP,UST,1,-3,3,0,B. Akhuetie,2,jump shot,2018.11.10,SAC,2
6742,UP,UST,0,-70,6,18,P. Desiderio,3,jump shot,2018.11.10,SAC,0
6743,UP,UST,0,0,3,13,J. Manzo,2,jump shot,2018.11.10,SAC,0
6744,UP,UST,1,1,0,0,B. Akhuetie,2,jump shot,2018.11.10,SAC,2
6745,UP,UST,1,17,23,13,J. Manzo,2,jump shot,2018.11.10,SAC,2
6747,UP,UST,1,-45,74,18,P. Desiderio,3,jump shot,2018.11.10,SAC,3
6748,UP,UST,1,-60,46,18,P. Desiderio,3,jump shot,2018.11.10,SAC,3
6749,UP,UST,0,-60,62,1,Ju. Gomez de Liaño,3,jump shot,2018.11.10,SAC,0
6750,UP,UST,1,72,68,13,J. Manzo,3,jump shot,2018.11.10,SAC,3
6751,UP,UST,0,0,6,0,B. Akhuetie,2,jump shot,2018.11.10,SAC,0
6752,UP,UST,0,56,69,1,Ju. Gomez de Liaño,3,jump shot,2018.11.10,SAC,0
6753,UP,UST,1,-72,0,15,C. Vito,3,jump shot,2018.11.10,SAC,3
6754,UP,UST,0,17,28,13,J. Manzo,2,jump shot,2018.11.10,SAC,0
6755,UP,UST,1,-13,-5,1,Ju. Gomez de Liaño,2,jump shot,2018.11.10,SAC,2
6756,UP,UST,0,53,55,15,C. Vito,3,jump shot,2018.11.10,SAC,0
6757,UP,UST,1,-7,0,0,B. Akhuetie,2,jump shot,2018.11.10,SAC,2
6758,UP,UST,1,-2,-2,0,B. Akhuetie,2,jump shot,2018.11.10,SAC,2
6759,UP,UST,0,52,62,18,P. Desiderio,3,jump shot,2018.11.10,SAC,0
6760,UP,UST,0,-71,2,15,C. Vito,3,jump shot,2018.11.10,SAC,0
6761,UP,UST,1,-3,3,17,F. Jaboneta,2,lay up,2018.11.10,SAC,2
6762,UP,UST,0,-6,5,6,Ja. Gomez de Liaño,2,jump shot,2018.11.10,SAC,0
6763,UP,UST,1,0,0,0,B. Akhuetie,2,jump shot,2018.11.10,SAC,2
6764,UP,UST,0,-51,50,18,P. Desiderio,3,jump shot,2018.11.10,SAC,0
6765,UP,UST,1,-6,5,17,F. Jaboneta,2,jump shot,2018.11.10,SAC,2
6766,UP,UST,0,1,1,17,F. Jaboneta,2,jump shot,2018.11.10,SAC,0
6767,UP,UST,1,-8,7,0,B. Akhuetie,2,jump shot,2018.11.10,SAC,2
6768,UP,UST,1,-8,4,0,B. Akhuetie,2,dunk,2018.11.10,SAC,2
6769,UP,UST,0,-4,3,0,B. Akhuetie,2,jump shot,2018.11.10,SAC,0
6770,UP,UST,1,-6,2,0,B. Akhuetie,2,jump shot,2018.11.10,SAC,2
6771,UP,UST,0,-29,14,1,Ju. Gomez de Liaño,2,jump shot,2018.11.10,SAC,0
6772,UP,UST,1,-70,-6,17,F. Jaboneta,3,jump shot,2018.11.10,SAC,3
6773,UP,UST,0,-59,42,6,Ja. Gomez de Liaño,3,jump shot,2018.11.10,SAC,0
6774,UP,UST,0,2,0,1,Ju. Gomez de Liaño,2,jump shot,2018.11.10,SAC,0
6775,UP,UST,0,-23,-4,18,P. Desiderio,2,jump shot,2018.11.10,SAC,0
6777,FEU,NU,1,-50,64,41,A. Tolentino,3,jump shot,2018.11.11,SAC,3
6778,FEU,NU,0,66,24,41,A. Tolentino,3,jump shot,2018.11.11,SAC,0
6779,FEU,NU,0,-16,39,8,B. Ebona,2,jump shot,2018.11.11,SAC,0
6780,FEU,NU,0,69,18,20,K. Tuffin,3,jump shot,2018.11.11,SAC,0
6781,FEU,NU,0,36,22,41,A. Tolentino,2,jump shot,2018.11.11,SAC,0
6782,FEU,NU,0,-52,63,20,K. Tuffin,3,jump shot,2018.11.11,SAC,0
6783,FEU,NU,0,-66,39,41,A. Tolentino,3,jump shot,2018.11.11,SAC,0
6784,FEU,NU,1,75,1,20,K. Tuffin,3,jump shot,2018.11.11,SAC,3
6785,FEU,NU,0,-58,62,3,J. Parker,3,jump shot,2018.11.11,SAC,0
6786,FEU,NU,1,72,20,3,J. Parker,3,jump shot,2018.11.11,SAC,3
6787,FEU,NU,1,31,13,2,A. Stockton,2,jump shot,2018.11.11,SAC,2
6788,FEU,NU,1,-55,51,41,A. Tolentino,3,jump shot,2018.11.11,SAC,3
6789,FEU,NU,0,-30,81,41,A. Tolentino,3,jump shot,2018.11.11,SAC,0
6790,FEU,NU,0,-16,76,5,A. Inigo,3,jump shot,2018.11.11,SAC,0
6791,FEU,NU,0,-54,56,9,H. Cani,3,jump shot,2018.11.11,SAC,0
6792,FEU,NU,1,-2,3,17,P. Orizu,2,jump shot,2018.11.11,SAC,2
6793,FEU,NU,1,70,-3,15,B. Bienes,3,jump shot,2018.11.11,SAC,3
6794,FEU,NU,0,1,78,15,B. Bienes,3,jump shot,2018.11.11,SAC,0
6795,FEU,NU,1,-8,-1,15,B. Bienes,2,jump shot,2018.11.11,SAC,2
6796,FEU,NU,1,-72,0,10,W. Comboy,3,jump shot,2018.11.11,SAC,3
6797,FEU,NU,0,-71,23,13,L. Gonzales,3,jump shot,2018.11.11,SAC,0
6798,FEU,NU,0,74,7,10,W. Comboy,3,jump shot,2018.11.11,SAC,0
6799,FEU,NU,1,64,51,41,A. Tolentino,3,jump shot,2018.11.11,SAC,3
6800,FEU,NU,0,-58,54,41,A. Tolentino,3,jump shot,2018.11.11,SAC,0
6801,FEU,NU,1,71,2,20,K. Tuffin,3,jump shot,2018.11.11,SAC,3
6802,FEU,NU,0,-71,2,20,K. Tuffin,3,jump shot,2018.11.11,SAC,0
6803,FEU,NU,1,-14,35,13,L. Gonzales,2,jump shot,2018.11.11,SAC,2
6804,FEU,NU,1,-6,2,8,B. Ebona,2,jump shot,2018.11.11,SAC,2
6805,FEU,NU,0,-1,2,8,B. Ebona,2,jump shot,2018.11.11,SAC,0
6806,FEU,NU,1,-64,3,13,L. Gonzales,2,jump shot,2018.11.11,SAC,2
6807,FEU,NU,1,-7,3,41,A. Tolentino,2,lay up,2018.11.11,SAC,2
6808,FEU,NU,1,-13,79,41,A. Tolentino,3,jump shot,2018.11.11,SAC,3
6809,FEU,NU,0,0,4,13,L. Gonzales,2,jump shot,2018.11.11,SAC,0
6810,FEU,NU,1,-51,61,20,K. Tuffin,3,jump shot,2018.11.11,SAC,3
6811,FEU,NU,0,-2,6,3,J. Parker,2,jump shot,2018.11.11,SAC,0
6812,FEU,NU,1,71,0,2,A. Stockton,3,jump shot,2018.11.11,SAC,3
6813,FEU,NU,0,-52,59,2,A. Stockton,3,jump shot,2018.11.11,SAC,0
6814,FEU,NU,1,-1,0,20,K. Tuffin,2,lay up,2018.11.11,SAC,2
6815,FEU,NU,1,5,11,2,A. Stockton,2,jump shot,2018.11.11,SAC,2
6816,FEU,NU,0,63,43,41,A. Tolentino,3,jump shot,2018.11.11,SAC,0
6817,FEU,NU,1,-3,4,8,B. Ebona,2,jump shot,2018.11.11,SAC,2
6818,FEU,NU,1,-5,0,3,J. Parker,2,jump shot,2018.11.11,SAC,2
6819,FEU,NU,0,-8,2,3,J. Parker,2,jump shot,2018.11.11,SAC,0
6820,FEU,NU,0,62,52,20,K. Tuffin,3,jump shot,2018.11.11,SAC,0
6821,FEU,NU,0,53,59,20,K. Tuffin,3,jump shot,2018.11.11,SAC,0
6822,FEU,NU,1,71,-5,5,A. Inigo,3,jump shot,2018.11.11,SAC,3
6823,FEU,NU,1,8,7,17,P. Orizu,2,jump shot,2018.11.11,SAC,2
6825,FEU,NU,0,-14,3,15,B. Bienes,2,jump shot,2018.11.11,SAC,0
6826,FEU,NU,1,-37,40,5,A. Inigo,2,jump shot,2018.11.11,SAC,2
6827,FEU,NU,0,-55,60,15,B. Bienes,3,jump shot,2018.11.11,SAC,0
6828,FEU,NU,0,3,3,9,H. Cani,2,jump shot,2018.11.11,SAC,0
6829,FEU,NU,0,6,1,9,H. Cani,2,jump shot,2018.11.11,SAC,0
6830,FEU,NU,0,69,-2,5,A. Inigo,3,jump shot,2018.11.11,SAC,0
6832,FEU,NU,0,53,54,41,A. Tolentino,3,jump shot,2018.11.11,SAC,0
6833,FEU,NU,0,72,-4,2,A. Stockton,3,jump shot,2018.11.11,SAC,0
6834,FEU,NU,0,30,76,41,A. Tolentino,3,jump shot,2018.11.11,SAC,0
6835,FEU,NU,1,-4,5,13,L. Gonzales,2,lay up,2018.11.11,SAC,2
6836,FEU,NU,1,-6,2,13,L. Gonzales,2,lay up,2018.11.11,SAC,2
6837,FEU,NU,1,6,4,20,K. Tuffin,2,dunk,2018.11.11,SAC,2
6838,FEU,NU,0,1,0,13,L. Gonzales,2,jump shot,2018.11.11,SAC,0
6839,FEU,NU,0,58,60,20,K. Tuffin,3,jump shot,2018.11.11,SAC,0
6840,FEU,NU,0,61,44,20,K. Tuffin,3,jump shot,2018.11.11,SAC,0
6841,FEU,NU,0,18,44,13,L. Gonzales,2,jump shot,2018.11.11,SAC,0
6842,FEU,NU,0,4,29,41,A. Tolentino,2,jump shot,2018.11.11,SAC,0
6843,FEU,NU,0,-50,68,9,H. Cani,3,jump shot,2018.11.11,SAC,0
6844,FEU,NU,0,66,55,3,J. Parker,3,jump shot,2018.11.11,SAC,0
6845,NU,FEU,0,56,59,13,M. Aquino,3,jump shot,2018.11.11,SAC,0
6846,NU,FEU,0,39,71,9,J. Clemente,3,jump shot,2018.11.11,SAC,0
6847,NU,FEU,1,-53,67,1,D. Ildefonso,3,jump shot,2018.11.11,SAC,3
6848,NU,FEU,1,-43,18,13,M. Aquino,2,jump shot,2018.11.11,SAC,2
6849,NU,FEU,0,-2,0,0,S. Ildefonso,2,jump shot,2018.11.11,SAC,0
6850,NU,FEU,0,-23,-2,5,A. Diputado,2,jump shot,2018.11.11,SAC,0
6851,NU,FEU,1,-9,13,9,J. Clemente,2,jump shot,2018.11.11,SAC,2
6852,NU,FEU,0,-34,-13,13,M. Aquino,2,jump shot,2018.11.11,SAC,0
6853,NU,FEU,0,60,56,9,J. Clemente,3,jump shot,2018.11.11,SAC,0
6854,NU,FEU,0,45,66,5,A. Diputado,3,jump shot,2018.11.11,SAC,0
6855,NU,FEU,1,0,9,9,J. Clemente,2,jump shot,2018.11.11,SAC,2
6856,NU,FEU,0,-63,42,1,D. Ildefonso,3,jump shot,2018.11.11,SAC,0
6857,NU,FEU,0,-6,-2,0,S. Ildefonso,2,jump shot,2018.11.11,SAC,0
6858,NU,FEU,1,-54,59,9,J. Clemente,3,jump shot,2018.11.11,SAC,3
6859,NU,FEU,1,3,3,5,A. Diputado,2,lay up,2018.11.11,SAC,2
6860,NU,FEU,0,40,69,9,J. Clemente,3,jump shot,2018.11.11,SAC,0
6862,NU,FEU,0,-10,2,9,J. Clemente,2,jump shot,2018.11.11,SAC,0
6864,NU,FEU,1,40,40,21,T. Rike,2,jump shot,2018.11.11,SAC,2
6865,NU,FEU,1,43,9,9,J. Clemente,2,jump shot,2018.11.11,SAC,2
6867,NU,FEU,0,35,25,21,T. Rike,2,jump shot,2018.11.11,SAC,0
6868,NU,FEU,1,-8,9,10,I. Gaye,2,jump shot,2018.11.11,SAC,2
6869,NU,FEU,0,-9,12,10,I. Gaye,2,jump shot,2018.11.11,SAC,0
6870,NU,FEU,0,52,0,6,J. Sinclair,2,jump shot,2018.11.11,SAC,0
6871,NU,FEU,1,-6,0,19,J. Gallego,2,lay up,2018.11.11,SAC,2
6872,NU,FEU,0,-8,2,0,S. Ildefonso,2,jump shot,2018.11.11,SAC,0
6873,NU,FEU,0,-10,9,1,D. Ildefonso,2,jump shot,2018.11.11,SAC,0
6874,NU,FEU,1,14,41,9,J. Clemente,2,jump shot,2018.11.11,SAC,2
6875,NU,FEU,0,-19,10,0,S. Ildefonso,2,jump shot,2018.11.11,SAC,0
6876,NU,FEU,0,-44,65,1,D. Ildefonso,3,jump shot,2018.11.11,SAC,0
6878,NU,FEU,1,-1,0,9,J. Clemente,2,jump shot,2018.11.11,SAC,2
6879,NU,FEU,0,0,3,13,M. Aquino,2,jump shot,2018.11.11,SAC,0
6880,NU,FEU,1,-1,-2,1,D. Ildefonso,2,jump shot,2018.11.11,SAC,2
6881,NU,FEU,1,11,4,9,J. Clemente,2,jump shot,2018.11.11,SAC,2
6882,NU,FEU,0,-12,6,0,S. Ildefonso,2,jump shot,2018.11.11,SAC,0
6883,NU,FEU,1,-70,-7,9,J. Clemente,3,jump shot,2018.11.11,SAC,3
6884,NU,FEU,0,65,45,1,D. Ildefonso,3,jump shot,2018.11.11,SAC,0
6885,NU,FEU,1,45,80,1,D. Ildefonso,3,jump shot,2018.11.11,SAC,3
6886,NU,FEU,1,52,59,9,J. Clemente,3,jump shot,2018.11.11,SAC,3
6887,NU,FEU,0,62,47,9,J. Clemente,3,jump shot,2018.11.11,SAC,0
6888,NU,FEU,1,5,2,9,J. Clemente,2,jump shot,2018.11.11,SAC,2
6889,NU,FEU,1,-69,20,9,J. Clemente,3,jump shot,2018.11.11,SAC,3
6890,NU,FEU,1,59,49,9,J. Clemente,3,jump shot,2018.11.11,SAC,3
6891,NU,FEU,1,-12,3,5,A. Diputado,2,jump shot,2018.11.11,SAC,2
6892,NU,FEU,0,72,-5,5,A. Diputado,3,jump shot,2018.11.11,SAC,0
6893,NU,FEU,1,6,5,1,D. Ildefonso,2,jump shot,2018.11.11,SAC,2
6894,NU,FEU,0,-54,49,1,D. Ildefonso,3,jump shot,2018.11.11,SAC,0
6895,NU,FEU,1,58,47,15,D. Yu,3,jump shot,2018.11.11,SAC,3
6896,NU,FEU,0,47,70,15,D. Yu,3,jump shot,2018.11.11,SAC,0
6897,NU,FEU,0,49,-1,8,A. Joson,2,jump shot,2018.11.11,SAC,0
6898,NU,FEU,0,45,57,9,J. Clemente,3,jump shot,2018.11.11,SAC,0
6899,NU,FEU,0,-26,4,0,S. Ildefonso,2,jump shot,2018.11.11,SAC,0
6900,NU,FEU,0,69,3,9,J. Clemente,3,jump shot,2018.11.11,SAC,0
6901,NU,FEU,0,-29,46,21,T. Rike,2,jump shot,2018.11.11,SAC,0
6902,NU,FEU,0,-23,88,9,J. Clemente,3,jump shot,2018.11.11,SAC,0
6903,NU,FEU,0,-72,4,15,D. Yu,3,jump shot,2018.11.11,SAC,0
6904,NU,FEU,0,-67,43,9,J. Clemente,3,jump shot,2018.11.11,SAC,0
6906,NU,FEU,0,6,-3,0,S. Ildefonso,2,jump shot,2018.11.11,SAC,0
6907,NU,FEU,1,-11,5,9,J. Clemente,2,jump shot,2018.11.11,SAC,2
6909,NU,FEU,1,0,16,1,D. Ildefonso,2,jump shot,2018.11.11,SAC,2
6910,NU,FEU,0,-11,19,9,J. Clemente,2,jump shot,2018.11.11,SAC,0
6911,NU,FEU,0,-65,53,9,J. Clemente,3,jump shot,2018.11.11,SAC,0
6912,NU,FEU,1,10,0,9,J. Clemente,2,jump shot,2018.11.11,SAC,2
6913,DLSU,ADMU,0,-5,3,11,A. Melecio,2,jump shot,2018.11.11,SAC,0
